User ID,Text,User Name,User Screen Name,Text Color,Link Color,Sidebar Color,Border Color,Background Color,Created At,Hour,Sleep Time
560534885325365253,Potential Flu selfie with BHammyyyy,Haden Parrish,VanilaTrill,333333,3B94D9,DDEEF6,C0DEED,89C9FA,Tue Apr 26 00:56:28 +0000 2011,00,1
560534993215049729,Eleven More Flu Deaths Reported in San Diego This time last year the county had 17 reported deaths SanDiego,San Diego 411,SanDiego 411,333333,990000,F3F3F3,000000,4D434D,Sat Sep 26 01:45:47 +0000 2009,01,1
560535077914832897,RT UriAbramov FLU TIPS FROM A JEWISH MOM via jewbellish,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106,Fri May 15 04:16:20 +0000 2009,04,1
560535202196639744,2 adults die of flu in Central California,kcranews,kcranews,000000,0000FF,E0E0E0,FFFFFF,000000,Mon May 12 20:48:16 +0000 2008,20,0
560535214284611584,Flu closes Cameron Schools in Oklahoma,4029news,4029news,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Aug 20 20:42:04 +0000 2008,20,0
560535324481167360,Bird Flu in North America H5N8 in a Californian turkey flock first known human import of H7N9 in Canada,The Scientist,TheScientistLLC,333333,0084B4,DDFFCC,BDDCAD,D3D1D1,Wed Dec 17 20:32:46 +0000 2008,20,0
560535341334265856,Right after I get over the flu I get a stomach virus WHAT IS HAPPENING,Tina Habbestad,tinaa time,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Dec 16 01:00:26 +0000 2014,01,1
560535409281998849,So I ve been sick since December and doctors have told me I had the flu strep resp infection etc until I went an requested a blood test,,rackedupstephy,333333,009999,EFEFEF,EEEEEE,131516,Sat Aug 27 09:10:39 +0000 2011,09,0
560535411354009600,NolesNon conf sched really TxSt USF TennChat amp UF Was the alternative an icepick in the eardrum stomach flu amp sandpaper catheter ahole,larnole,larnole,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Dec 28 05:21:28 +0000 2008,05,1
560535492039430144,RT kcranews 2 adults die of flu in Central California,Thomas,bythomas10,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun May 08 05:50:50 +0000 2011,05,1
560535499824459776,Flu bus party of one,Kelsey Marie,kelseyschindler,362720,B40B43,E5507E,CC3366,FF6699,Sun Jun 28 14:39:29 +0000 2009,14,0
560535701419081728,Turkey Farm quarantined in CA Bird Flu in North America,Ferg,christoferguson,333333,0084B4,C0DFEC,FFFFFF,022330,Sat Nov 21 18:08:51 +0000 2009,18,0
560535703642054656,GMA 5 year old girl dies after catching the flu even after getting vaccine,Eric Richards,EricRichards,333333,4A913C,A0C5C7,FFFFFF,1A1B1F,Tue Jan 20 00:36:06 +0000 2009,00,1
560535709522460672,Holy shit Bri it s down for the count Fuck you too flu I can hardly breath Someone get me a Slurpee,Bri Nicole Goff,briiiizy16,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Jan 28 03:39:18 +0000 2013,03,1
560535826095161347,Jesse brought me an overly sized teddy bear bc I have the flu you rock kid,Zo,Zoe alec,333333,931145,DDEEF6,000000,3BEBAA,Sun Feb 12 02:31:31 +0000 2012,02,1
560535962011566080,RT drphilDONTEhue Getting a flu shot is really useless but,S Carter,YoungCarter,333333,009999,EFEFEF,000000,131516,Wed Feb 11 20:16:14 +0000 2009,20,0
560536074858921985,RT UrbanChxPodcast B C poultry infected with avian flu virus never before seen in North America THIS IS SERIOUS,In The Rabbit Hole,rabbitholeblog,333333,888888,EFEFEF,FFFFFF,022330,Sun Jun 20 17:55:09 +0000 2010,17,0
560536097894432769,Eleven More Flu Deaths Reported in San Diego SanDiego,California 24 7 Newz,CA247Newz,333333,009999,EFEFEF,EEEEEE,131516,Mon Oct 04 18:10:16 +0000 2010,18,0
560536147713986560,The flu vaccine has claimed another child and the Disneyland measles outbreak is being,InvestmentWatch,InvestWatchBlog,3D1957,FF0000,7AC3EE,65B0DA,642D8B,Wed Feb 10 02:24:58 +0000 2010,02,1
560536260025266176,RT PeapodDelivers Join us and NickMangold Thurs at 4pET for the NYTough Cold amp Flu Twitter Party for a chance to win great prizes,Ian Gibbs,OilCanIan,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Feb 11 18:15:29 +0000 2009,18,0
560536422168690689,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,Lynn,DdubsAngel69,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Apr 01 02:51:57 +0000 2012,02,1
560536426648207360,GloJuicePapi I had a stomach flu and I wasn t able to eat anything so this is my recovery meal lol,Su,suchainz,333333,C1AACC,F6F6F6,000000,ACDED6,Thu Jun 04 20:14:08 +0000 2009,20,0
560536546621681664,RT UA4Student Flu Safety tip Avoid touching your eyes nose or mouth UARK YOUofA,Ark Dept of Health,ADHPIO,000000,3B94D9,000000,000000,000000,Fri Feb 05 16:13:15 +0000 2010,16,0
560536556713156608,Flu symptoms back with a vengeance Yay,Mandy Huerta,mandalion19,3E4415,D02B55,99CC33,829D5E,352726,Tue Jul 03 06:22:08 +0000 2012,06,0
560536734497533953,Coming Soon flu treatment research study for kids,J Lewis Research,jlewisresearch,333333,ABB8C2,DDEEF6,FFFFFF,C0DEED,Tue Jul 28 21:15:29 +0000 2009,21,0
560536735969734656,Fuck stupid flu,Biggy,Viejo 77,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Jan 13 02:25:53 +0000 2014,02,1
560536743640719360,Test results back in and Maddy has a good case of the flu,Cristina,PinkValkyrie,009AB9,696969,000000,FFFFFF,0099B9,Tue Mar 24 13:12:21 +0000 2009,13,0
560536843658469376,having the flu is very cool,ashley,ashleyeg88,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Nov 14 22:52:37 +0000 2013,22,0
560536980132757504,RT ABC Kindergartner who received vaccine dies days after coming down with flu ABCNewsHealth,David,KingDaviiid3,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Jul 15 11:17:16 +0000 2010,11,0
560537320751783936,The flu blows,Dustin Mills,FP Hammerclaw,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Mar 26 03:14:32 +0000 2013,03,1
560537400297160704,IAarchitects Don t Sneeze Office etiquette for flu season via the WSJ wellnesswednesday,Trey Champion,treychampion,8A7302,473623,171106,BCB302,0F0A02,Thu Jan 06 20:17:52 +0000 2011,20,0
560537637174652929,A 5 Year Old Girl Just Died of the Very Strain of Flu She Was Vaccinated Against via DCClothesline,WyLadyK,WyLadyK,877A99,9BBAB0,7F5B82,703E6A,AFC9C1,Fri Dec 05 17:54:27 +0000 2008,17,0
560538022476021761,Girl Dies After Catching the Flu Even After Getting Vaccine,M Kell Da G,KelldaG,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Aug 07 01:06:25 +0000 2011,01,1
560538287715020800,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,ABC Columbia,abc columbia,363536,017567,74AEDE,FFFFFF,FFFFFF,Thu May 14 19:03:05 +0000 2009,19,0
560538295902683136,Come by BestYet for your FLU shot 28 without insurance but if you have Medicare Tricare or federal BCBS it s free,BestYet HealthMart,BestYetHealthRx,333333,0084B4,DDEEF6,000000,C0DEED,Mon Sep 26 18:30:37 +0000 2011,18,0
560538305377611778,Cameron Schools Closed Because Of Flu Officials Sanitize The Buildings via 5news,Shain Bergan,5NEWSShain,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Nov 02 16:59:53 +0000 2011,16,0
560538547841957889,Me Oh my god I m dying The light I see the light Mom Stop being dramatic The doctor only said that you have the flu SoSick,JC Rivera,avalon star,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Apr 11 04:42:26 +0000 2012,04,1
560538984108273664,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,Laurie Conway,LConwayWTRF,ED475B,0084B4,B63E57,000000,800909,Mon Dec 26 14:29:51 +0000 2011,14,0
560539170633175040,LifeProof Thanks for being there when my 2 yr old gets the stomach flu Without you I d be out an iPad lifeproof vomitproof bestcaseeva,CJ Lawrence,cjlaw22,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Sep 18 02:35:53 +0000 2010,02,1
560539309108101121,This Flu kicking my butt right now,Chris,chris cloman,666666,2FC2EF,252429,181A1E,1A1B1F,Thu Feb 03 21:23:28 +0000 2011,21,0
560539341655535616,LaurieMit I just couldn t tell if it worked back in December when I had the flu,Alicia Kelly,aliciakelly966,362034,50B30E,C5E34F,FFFFFF,FF66FF,Thu May 14 21:05:51 +0000 2009,21,0
560539476556906496,HampdenSydney sends news release after 80 cases of stomach flu virus reported,8News WRIC Richmond,8NEWS,251313,0084B4,9B8787,FFFFFF,022330,Thu Mar 12 13:45:41 +0000 2009,13,0
560539668928675841,Well I don t have a cold I have the flu Really pray for me please flugotmedown,Mark Mancha,MarkMancha,333333,009999,C0DFEC,FFFFFF,131516,Thu Nov 11 22:26:44 +0000 2010,22,0
560539826164736000,Having the Flu sucks,ANGiE,angiesam3,666666,2FC2EF,252429,000000,1A1F1E,Thu Apr 02 17:44:03 +0000 2009,17,0
560539832293027841,RT bizjournals This year s flu season is unfolding as one of the most severe How to make sure it doesn t sideline your business,Aysim Wisco,AysimW,3D1957,FF0000,7AC3EE,FFFFFF,642D8B,Sat May 18 04:40:42 +0000 2013,04,1
560539862512988160,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,Robin Milburn Jordan,RMilburn40,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Sep 21 18:18:25 +0000 2009,18,0
560539887896522752,Popular People Survived the 1918 Flu Pandemic,Philosophy Quotes,Zoraidacz,634047,088253,E3E2DE,D3D2CF,EDECE9,Wed Feb 16 11:31:00 +0000 2011,11,0
560539969198899202,Mir Reply all Sure I ll send him to school with an active case of the flu I m sure that would go well with the superintendent amp parents,Elz,txelz,0C3E53,FF0000,FFF7CC,F2E195,BADFCD,Tue Feb 23 16:39:27 +0000 2010,16,0
560540003185725440,Happy Just learned new local johnnyspizza in Powder Springs delivers I have flu no energy to cook for family Thank you JP,Cyndi Gill,cyndih28,333333,990000,F3F3F3,DFDFDF,EBEBEB,Thu Apr 29 03:42:20 +0000 2010,03,1
560540093233242112,RT ABC7Chicago 5 year old Kiera Driscoll died after catching the flu even after getting vaccine,David Ziel,deziel770,333333,003CB3,DDEEF6,C0DEED,C0DEED,Fri Apr 04 19:19:18 +0000 2014,19,0
560540123209924608,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,Jordan Hicks,JordanAshHicks,666666,FA743E,252429,000000,3B94D9,Tue May 15 14:49:29 +0000 2012,14,0
560540137139216384,With flu amp recent weather the RedCross needs healthy donors esp w type O A amp B blood givenow,Red Cross HA,RedCrossBloodHA,1E1E1E,032490,B5D0D1,FFFFFF,FFFFFF,Tue May 25 19:36:43 +0000 2010,19,0
560540164401803264,Spenno 77 are flu shots tequila Perfect,Jake Simons,SLTID Jake,666666,ABB8C2,252429,181A1E,1A1B1F,Sun Nov 15 20:35:52 +0000 2009,20,0
560540286326042624,26 flu related deaths in NC last week 90 for season DeathToll FluSeason NorthCarolina,NorthCarolinaRecord,NCarolinaRecord,333333,000000,DDEEF6,FFFFFF,000000,Sun Nov 25 19:45:29 +0000 2012,19,0
560540361672519680,NotAustinTuohy Yer boi has got the flu and a 102 8 fever my boy still look good tho,taybrem,tay brem,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Mon Nov 14 02:39:47 +0000 2011,02,1
560540387144503296,Going on two weeks with this flu,riann,riannstar,333333,009999,EFEFEF,EEEEEE,131516,Mon Feb 21 21:54:31 +0000 2011,21,0
560540388394405888,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,MEGLADON415,MEGLADON415,333333,4A913C,DDEEF6,000000,DD2E44,Mon Jun 23 07:43:52 +0000 2014,07,0
560540515221778432,Flu season leads to visitor restrictions at HaysMed,Hayspost,hayspost,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Jan 27 21:41:35 +0000 2011,21,0
560540716167069696,It hasn t quite hit the level of Michael Jordan battling with the flu in the NBA Finals but Tom Brady has a cold,Mark Daniels,MarkDanielsPJ,333333,0084B4,DDEEF6,FFFFFF,000203,Wed Jan 13 17:41:54 +0000 2010,17,0
560540826422771712,RT GMA 5 year old girl dies after catching the flu even after getting vaccine,Patricia Chow,PatriciaChow1,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Oct 01 22:12:37 +0000 2011,22,0
560540886120300544,Don t get caught in the cold and flu epidemic unprepared,Tomasa Macapinlac,QueenofSelfCare,5A045C,AA00FF,F1DAA6,2F333D,642D8B,Fri Apr 03 11:15:29 +0000 2009,11,0
560540949718523906,RT girIband this is what ga ve me the flu,honey,frickrhodes,333333,353B3A,DDEEF6,FFFFFF,FFFFFF,Mon Aug 29 17:39:31 +0000 2011,17,0
560541283035275265,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza I Never do flu shots don t turst em,Jimmy Murphy,JimmyCoyoteLoco,E61717,F50D05,A0C5C7,FFFFFF,878787,Tue Jun 12 21:38:35 +0000 2012,21,0
560541439004663808,andrewbogut hope you get better soon and next time get a flu shot dubs LetsGoWarriors,cassie pineda,SenoritaCassie,333333,990000,F3F3F3,DFDFDF,EBEBEB,Mon Feb 16 18:00:45 +0000 2009,18,0
560541543715852289,Flu Shot Hoax Admitted NO Controlled Trials Demonstrating A Decrease In Influenza By Mike Adams Jan 28,R Andrew Ohge,RAndrewOhge,333333,0084B4,C0DFEC,FFFFFF,022330,Mon Jan 16 18:45:05 +0000 2012,18,0
560541578197237761,Flu season why is it so severe this year,FBResearch,researchsaves,333333,0084B4,DDFFCC,BDDCAD,9AE4E8,Thu Mar 26 17:04:01 +0000 2009,17,0
560541618458345472,It has been a rough flu season That s why it s so important for seniors to get a flu shot Learn more from FluGov,Aging Research,Aging Research,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri Sep 16 13:54:01 +0000 2011,13,0
560541671616561152,BellLetsTaIk because you get to get off work school for a sickness like the flu but not for having a mental illness,emmy,EmmyFeddor,333333,038543,F6F6F6,EEEEEE,ACDED6,Tue Mar 19 15:35:51 +0000 2013,15,0
560541747332124673,cjlortie Your phone would detect when you had the flu from the accelerometer data,Ted Hart,emhrt,666666,4A913C,252429,FFFFFF,1A1B1F,Wed Aug 03 02:00:39 +0000 2011,02,1
560541803670437888,Iowa health officials say flu hospitalizations have decreased by more than two thirds since late December,Daily Nonpareil,nonpareilonline,8C94A2,8CB2BD,424C55,8CB2BD,FFFFFF,Fri Jun 19 14:17:26 +0000 2009,14,0
560541905780740096,MJ had the flu game Brady s about have his cold game,Drew,C obain47,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Sat Sep 12 12:11:11 +0000 2009,12,0
560542164753850368,Like 5 girls got the flu on my floor,T,Queenn Teeee,7D5F7D,CC3366,F7EFE6,EBDAE9,E04891,Mon Jun 15 19:43:11 +0000 2009,19,0
560542351236800512,RT parentsmagazine This is already shaping up to be a bad year for the flu Make sure you know these 4 biggest flu myths,Tim Livingston,AthleteEducator,F2E9F2,E01212,1A191A,FFFFFF,0B0BE0,Mon Apr 06 14:54:19 +0000 2009,14,0
560542382416855040,Daisie Marie98 theavrie123 OliviaEafano I hope y all give him the flu,rach,racheIaugusta,3C3940,94D487,95E8EC,FFFFFF,000000,Mon Aug 30 23:59:21 +0000 2010,23,0
560542419737800704,MakeAMovieSick Flu Crush,Mitch Weiner,MitchWeiner1971,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Jul 14 22:19:33 +0000 2010,22,0
560542483315449856,25 of 1st grade class is home with the flu gonna go bathe in sanitizer quick,Lukas Thein,LThein44,333333,009999,EFEFEF,FFFFFF,131516,Mon Sep 21 22:08:39 +0000 2009,22,0
560542647618527233,Girl Dies After Catching the Flu Even After Getting Vaccine via ABC13Houston,MARY ANN LIPSEY,SpringTxHomes,333333,990000,F3F3F3,DFDFDF,EBEBEB,Sun Jul 05 16:47:44 +0000 2009,16,0
560542852565176320,Feeling Flu ish This tea may help HealthyCA,Blue Shield of CA,BlueShieldCA,333333,0082DE,E3EBF3,E3EBF3,0082DE,Fri Apr 03 20:27:26 +0000 2009,20,0
560542880436330496,Learn 10 All Natural Ways To Battle the Flu Click here pureandsimple healing allnatural,Dawn Fitch,pookalita,4C0B0B,990000,F3F3F3,DFDFDF,EBE7C1,Tue Aug 12 13:36:31 +0000 2008,13,0
560542894290112514,Learn 10 All Natural Ways To Battle the Flu Click here pureandsimple healing allnatural,dawnfitch,dawnmfitch,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Mar 04 19:38:26 +0000 2012,19,0
560543063072710656,Leaving the doctor I tested positive for the flu and my fever was 103 7 I didn t even think that was possible ThisGirlIsOnFire,Kelsi Laningham,klaningham,333333,009999,EFEFEF,EEEEEE,131516,Mon Mar 12 06:41:51 +0000 2012,06,0
560543099412164608,Day 6 of the mystery flu Meh,Wendy Berner,gwenzaxxon,333333,0084B4,C0DFEC,A8C7F7,022330,Thu Dec 23 19:41:26 +0000 2010,19,0
560543345433657345,CarlRamallo Just little waves of flu but less each day Thanjs Carl,Marsha Collier,MarshaCollier,333333,A60018,F3F3F3,FFFFFF,848484,Mon Mar 31 02:14:24 +0000 2008,02,1
560543365968969730,It s Cold and Flu Season and Gravol Multi Symptom can help via BusyMomofTwins1,Penny Sadler,PennySadler,333333,990000,F3F3F3,DFDFDF,EBEBEB,Fri Sep 11 14:39:15 +0000 2009,14,0
560543472042516481,The flu vaccine has claimed another child and the Disneyland measles outbreak is being blamed on the unvaccinated,FTSN,fightingtyranny,333333,0A000A,EFEFEF,EEEEEE,131516,Tue Nov 11 22:25:55 +0000 2008,22,0
560543565458059265,Scarletr0seTTV Mhoku PAX flu too stronk,DubstepDentist,DubstepDentist,333333,4A913C,EFEFEF,000000,131516,Mon Jul 20 20:40:08 +0000 2009,20,0
560543625835057152,After being trapped in my room for a couple days I finally see daylight The flu is no joke man,David G Tejeda,DavidTejeda,333333,009999,EFEFEF,EEEEEE,131516,Sat Oct 24 18:13:52 +0000 2009,18,0
560543655937978368,I can t shake this flu,OG EG,Eg KOOLKIDs,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri May 13 04:38:23 +0000 2011,04,1
560543772552220673,Photoset Flu Shot Hoax Admitted NO Controlled Trials Demonstrating A Decrease In Influenza By Mike,R Andrew Ohge,RAndrewOhge,333333,0084B4,C0DFEC,FFFFFF,022330,Mon Jan 16 18:45:05 +0000 2012,18,0
560543986952450048,They re doing a flu test I really hope it s not the flu,Jess,jesyfbabyyyTM,333333,990000,F3F3F3,FFFFFF,EBEBEB,Wed May 27 13:57:09 +0000 2009,13,0
560544027238748161,Everyone else in the house has the flu I m walking around in a mask with antibacterial hand gel,Jacks,fantasticjackie,333333,89C9FA,EFEFEF,FFFFFF,131516,Fri Jun 12 06:46:13 +0000 2009,06,0
560544178786951168,Flu Symptoms amp Tips To Avoid Getting The Flu sponsored ShopularApp thenewclassy,The New Classy,TheNewClassy,333333,BB8480,E6F6F9,FFFFFF,BB8480,Thu Nov 10 15:30:08 +0000 2011,15,0
560544222470995968,RT WellCommons LMH initiates visitor restrictions due to flu concerns,Cherie Bryant,Fishin Granny62,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Jan 06 16:45:41 +0000 2013,16,0
560544428054425601,The Flu Shot Is A Hoax JUST READ THE INSERT amp LABELS via wordpressdotcom,R Andrew Ohge,RAndrewOhge,333333,0084B4,C0DFEC,FFFFFF,022330,Mon Jan 16 18:45:05 +0000 2012,18,0
560544613702717440,Talk about bad timing Tom Brady is fighting the flu,Las Vegas ReviewJrnl,reviewjournal,333333,07075C,EFEFEF,FFFFFF,131516,Tue Jul 08 21:53:13 +0000 2008,21,0
560544621999423488,Watch out everyone the flu is bad this year So much infection going around I think I caught it,Melanie Brothers,SlimAnomaly,4FF5AF,E6245F,F9F46F,000000,060606,Wed Feb 18 19:06:47 +0000 2009,19,0
560544687182737409,Just spent 45 on disinfectant products for the house coz I don t want to catch the flu I almost want to take this shit back,Knowledge of Self,ImBornRebel,070707,0B0B0B,F10C0C,F30B0B,F8FAF8,Mon Aug 10 19:46:35 +0000 2009,19,0
560544746859278337,5 y o girl who had flu vaccine dies after catching flu,David Nelson,DavidNelsonNews,333333,0084B4,C0DFEC,FFFFFF,022330,Fri Nov 26 09:26:10 +0000 2010,09,0
560544809757077505,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,R Andrew Ohge,RAndrewOhge,333333,0084B4,C0DFEC,FFFFFF,022330,Mon Jan 16 18:45:05 +0000 2012,18,0
560544909451853824,RT DavidNelsonNews 5 y o girl who had flu vaccine dies after catching flu,Deanna,DeannaMc1,333333,990000,F3F3F3,FFFFFF,EBEBEB,Thu Dec 01 01:23:30 +0000 2011,01,1
560545035804893185,RT ImAFavstarCunt I always have Flu Like Symptoms,Christina Marie,mschris si,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Thu Dec 01 14:50:08 +0000 2011,14,0
560545358275551233,RT DavidNelsonNews 5 y o girl who had flu vaccine dies after catching flu,Lady Penelope,foodiewino712,333333,009999,EFEFEF,EEEEEE,131516,Wed Sep 25 03:18:35 +0000 2013,03,1
560545392476299266,RT LewMarshallsay Girls will never understand man flu,Tyler,TylerHustwaite,333333,009999,EFEFEF,FFFFFF,131516,Thu Oct 20 16:53:48 +0000 2011,16,0
560545415863341056,RT parentsmagazine This is already shaping up to be a bad year for the flu Make sure you know these 4 biggest flu myths,Snuggwugg,Snuggwugg,333333,ABB8C2,DDEEF6,000000,FFFFFF,Tue Oct 02 23:34:08 +0000 2012,23,0
560545426030739456,Is a better flu vaccine ahead BloombergNews,The Alliance,thealliance,167A59,A3D400,E0FFFA,DBE9ED,C0E0C7,Wed Sep 22 19:58:40 +0000 2010,19,0
560545644885311488,Natural Remedies for the Flu allnatural homeopathic via susannabarbee,Karen Hartzell,InTheKitchenKP,333333,B40B43,DDEEF6,FFFFFF,E986A4,Mon Feb 21 00:36:45 +0000 2011,00,1
560545795175628800,It s flu season I m one of the ZombieLoyalists for Gatorade seriously this stuff 50 50 with h2o cure,Justin Sherratt,JustinSherratt,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Dec 09 23:17:49 +0000 2009,23,0
560545857758826497,i ve felt on the verge of getting sick for almost 2 weeks and now my mom probably has the flu rip me,marj,marjj,000000,6F00FF,9C0031,FFFFFF,0DFF00,Tue May 12 20:08:03 +0000 2009,20,0
560546037447012352,Flu shot hoax admitted,Dr Joseph Blanchard,DrJoBlanchardDC,666666,2FC2EF,252429,181A1E,1A1B1F,Sun May 20 21:44:32 +0000 2012,21,0
560546100445466624,Vitamin D Proven More Effective Than Both Anti Viral Drugs and Vaccines At Preventing The Flu,Dr Joseph Blanchard,DrJoBlanchardDC,666666,2FC2EF,252429,181A1E,1A1B1F,Sun May 20 21:44:32 +0000 2012,21,0
560546317651689473,Only thing worse than having strep is having the flu,Liv Cuccaro,LivCuccaro,333333,0084B4,42FA25,FFFFFF,C0DEED,Sun Aug 14 19:32:09 +0000 2011,19,0
560546408634519552,barrylyga For the flu Jameson and Ginger,T M Goeglein,TMGoeglein,333333,18C0DE,CFCFCF,000000,000000,Wed Jul 06 15:10:03 +0000 2011,15,0
560546527463366656,RT reviewjournal Talk about bad timing Tom Brady is fighting the flu,Hot 97 5,HOT975vegas,666666,C71C1C,252429,000000,F0F00E,Mon Mar 16 19:25:21 +0000 2009,19,0
560546603220865024,FUCK YOU TheMixedMamba FOR GIVING ME THE FLU OH HOW THE TURN TABLES,sam the clam,sammccaffreyy,333333,7A7A7A,F3F3F3,FFFFFF,ABFFE7,Wed Jan 05 19:35:14 +0000 2011,19,0
560546843688714240,AmazingGreis ItsAllAboutDe Plus the idea of having to get circumcised every flu season makes no sense,Turk Behlmann,DieselDugong,333333,009999,DDEEF6,C0DEED,131516,Thu Jun 30 04:54:15 +0000 2011,04,1
560546868363808768,It s official the CDC has declared the flu an epidemic Learn more about the virus and where it is spreading,Banner Systems,CleanNewEngland,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue May 08 17:59:27 +0000 2012,17,0
560546895299235841,UPDATE About 100 students treated for stomach flu like symptoms at HampdenSydney College,8News WRIC Richmond,8NEWS,251313,0084B4,9B8787,FFFFFF,022330,Thu Mar 12 13:45:41 +0000 2009,13,0
560546921878523904,RT DavidNelsonNews 5 y o girl who had flu vaccine dies after catching flu,Jon Michael Graham,jmgraeme,666666,2FC2EF,252429,181A1E,1A1B1F,Thu Aug 26 21:37:13 +0000 2010,21,0
560546945664835586,I wannnnaaaaaaa fuuuuccckkkiiiiinnnnn baaaabbbyyyy fuck bby fever I un caught the flu smfh Her so pretty,Hunny Butter Boo,Bubblez 8145,3D1957,FF0000,7AC3EE,65B0DA,642D8B,Sun Jun 19 23:27:20 +0000 2011,23,0
560547006503215104,That stomach flu is really hitting the preschool hard So many puking kids today,Jessica Marie,Hey Jess,666666,2FC2EF,252429,FFFFFF,1A1B1F,Sat Feb 28 03:41:33 +0000 2009,03,1
560547253392515073,Yo I never had the flu before till this week and all I can think is how did Jordan play with this shit GOAT,Rashaun,bill cLINTON69,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Jan 27 01:06:17 +0000 2011,01,1
560547286057758720,Baby has the flu,Laura Acosta,Lauracosta04,333333,FF3300,A0C5C7,86A4A6,709397,Thu Sep 15 05:43:17 +0000 2011,05,1
560547358392729600,i was sick with the flu when this happened i was home watching TV and saw the explosion live,Kevin Pritchard,kevibo75,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Mon Apr 13 19:30:41 +0000 2009,19,0
560547489493700608,Four Tips for Fighting Cold And Flu Outbreaks In The Workplace,Myers Supply,MyersSupply,000000,140E9A,F4E61A,0D0C6A,161FAC,Wed May 13 20:17:12 +0000 2009,20,0
560547643110068225,Flu related deaths in SD County now at 19 The number of fatalities puts the region ahead of last year s pace,Twit San Diego,twit san diego,9BA060,919DAD,283A68,F2DBCB,FFFFFF,Tue Sep 29 05:43:14 +0000 2009,05,1
560547684587937795,RT DavidNelsonNews 5 y o girl who had flu vaccine dies after catching flu,Chris Mac,MacCocktail,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Sat Feb 04 18:58:01 +0000 2012,18,0
560547832651063296,Nooo flu is going around like crazy,g D h,Soccerdraheim14,333333,009999,EFEFEF,EEEEEE,131516,Tue May 11 19:18:48 +0000 2010,19,0
560548124163575809,I have the flu yAy,A,abigailalicee,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Sep 02 04:12:38 +0000 2013,04,1
560548133822681088,Flu Deaths Ahead Of Last Year s Pace The death toll in San Diego County from influenza related causes this flu,San Diego CP,SanDiegoCP,2A2C31,57113B,FFFFFF,FFFFFF,FFFFFF,Sat Jul 25 18:23:50 +0000 2009,18,0
560548139048792064,AndyInTheWild well this is the most mild flu bug I ve ever had even though it sucks,Jeff,jeffr0,333333,0084B4,C0DFEC,A8C7F7,022330,Tue Feb 27 10:59:47 +0000 2007,10,0
560548288576094208,RT DavidNelsonNews 5 y o girl who had flu vaccine dies after catching flu,thomasjudenally,thomasjudenally,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Dec 21 02:49:49 +0000 2013,02,1
560548447271780352,Waiting on a flu test at the doctor Poor sick little buddy,Lisa,LisaEC1137,663B12,1F98C7,DAECF4,C6E2EE,C6E2EE,Wed Oct 15 17:37:37 +0000 2008,17,0
560548605288017920,Remember when I refused to go to health services for 4 days and finally went and tested positive for the flu plagueof2k15,alyssa jacavone,alyssajacavone,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri Dec 17 01:55:00 +0000 2010,01,1
